CODEMP;CODPROD;DESCRPROD;REFERENCIA;CODLOCAL;DESCRLOCAL;CONTROLE;ESTOQUE;RESERVADO;DISPONIVEL;ATIVO;CODGRUPOPROD;DESCRGRUPOPROD
6;133786;VALVULA TERMOSTATICA CUMMINS SERIE B ELETRONICO;133786;101;LOCAL WMS; ;1;1;0;S;10701;ALTERNADOR
6;133817;TRAVA CHAVETA VALVULA MOTOR CUMMINS SERIE  ISB;133817;101;LOCAL WMS; ;32;32;0;S;10101;BLOCO DOS CILINDROS
6;134313;LUVA ENGATE 3ª / 4ª VEL MODERNA 8S-1350/16S-1650/1685/221/2180/2320;134313;101;LOCAL WMS; ;3;2;1;S;0;<SEM GRUPO>
6;134338;VALVULA ADMISSAO;134338;101;LOCAL WMS; ;12;0;12;S;0;<SEM GRUPO>
6;134460;ESPACADOR MANCAL;134460;101;LOCAL WMS; ;1;0;1;S;10101;BLOCO DOS CILINDROS
6;134641;EIXO COMANDO DE VALVULAS ELETRONICO;134641;101;LOCAL WMS; ;1;1;0;S;10103;COMANDO DE VALVULAS
6;134662;RETENTOR HASTE VALVULA MBB OM 904/ 906/924.;134662;101;LOCAL WMS; ;40;30;10;S;10101;BLOCO DOS CILINDROS
6;134954;PARAFUSO TAMPA VALVULA;134954;101;LOCAL WMS; ;18;0;18;S;11501;PARAFUSO
6;134961;CORPO SINCRONIZADO 3ª / 4ª MARCHA MODERNO;134961;101;LOCAL WMS; ;6;10;-4;S;10301;CARCACA DE MUDANCAS
6;135002;ANEL SINCRONIZADO GV / REDUZIDA MOLIBDENIO ROSCA MODERNO;135002;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;135140;CORPO ACOPLAMENTO;135140;101;LOCAL WMS; ;2;2;0;S;10301;CARCACA DE MUDANCAS
6;135700;EMBOLO REGULADOR PRESSAO OLEO CUMMINS ISB;135700;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;135961;BUJAO ROSQUEADO CAMBIO 24X1,5X13MM C/ IMA MBB;135961;101;LOCAL WMS; ;25;22;3;S;10301;CARCACA DE MUDANCAS
6;136679;ARRUELA;136679;101;LOCAL WMS; ;4;0;4;S;11503;ABRACADEIRAS
6;136778;ESTICADOR CORREIA POLIA ESTRIADA FERRO;136778;101;LOCAL WMS; ;2;1;1;S;10701;ALTERNADOR
6;136810;JOGO BRONZINA MANCAL 0,50 CUMMINS SERIE B 4C MECANICO / ELETRONICO;136810;101;LOCAL WMS; ;1;1;0;S;20299;GRUPO EM MANUTENCAO
6;136958;TRAVA MOLA VALVULA MWM 225 / 226 / 229 //X10 / X12;136958;101;LOCAL WMS; ;92;16;76;S;10101;BLOCO DOS CILINDROS
6;137061;BUCHA BIELA MWM D225 / D226 / D229  ACABADA;137061;101;LOCAL WMS; ;4;7;-3;S;10106;PISTAO / CAMISA / ANEL
6;137099;CAMISA CILINDRO² B6BT 6BTA 5.9 +0.020'';137099;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;137265;VALVULA ESCAPE;137265;101;LOCAL WMS; ;12;12;0;S;10301;CARCACA DE MUDANCAS
6;137268;VALVULA ADMISSAO;137268;101;LOCAL WMS; ;6;6;0;S;10301;CARCACA DE MUDANCAS
6;137273;VALVULA ESCAPE;137273;101;LOCAL WMS; ;36;12;24;S;10301;CARCACA DE MUDANCAS
6;137931;TUBO INJETOR EIXO ENTALHADO;137931;101;LOCAL WMS; ;2;2;0;S;10304;ENGRENAGENS E EIXOS
6;138336;CORPO SINCRONIZADOR 3ª / 4ª VEL;138336;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;138431;RETENTOR HASTE VALVULA ADMISSAO / ESCAPE;138431;101;LOCAL WMS; ;60;24;36;S;10101;BLOCO DOS CILINDROS
6;138456;ENGRENAGEM 3ª MARCHA MOMARCHA 32D;138456;101;LOCAL WMS; ;2;0;2;S;10304;ENGRENAGENS E EIXOS
6;138533;LUVA SINCRONIZADO RE;138533;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;139445;ANEL TRAVA COROA REDUTOR CAMBIO;139445;101;LOCAL WMS; ;1;1;0;S;0;<SEM GRUPO>
6;139719;ARRUELA BORRACHA TAMPA VEDACAO VALVULA MBB;139719;101;LOCAL WMS; ;26;19;7;S;10401;EIX DIANT/TRAS/TRUCK/CARRETA
6;139730;SENSOR PRESSAO MAP;139730;101;LOCAL WMS; ;1;0;1;S;10401;EIX DIANT/TRAS/TRUCK/CARRETA
6;139766;FLEXIVEL RETORNO TURBINA MBB AXOR OM457;139766;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;140001;ELEMENTO FILTRO COMBUSTIVEL JOHN DEERE;140001;101;LOCAL WMS; ;1;0;1;S;0;<SEM GRUPO>
6;140043;TUBO DE RESPIRO;140043;101;LOCAL WMS; ;1;1;0;S;10109;INJECAO COMBUSTIVEL
6;140369;BOMBA OLEO MOTOR ENGRENAGEM 40MM;140369;101;LOCAL WMS; ;1;1;0;S;10104;VIRABREQUIM
6;140573;ANEL SINCRONIZADOR 3ª / 4ª MARCHA MODERNO;140573;101;LOCAL WMS; ;10;2;8;S;10301;CARCACA DE MUDANCAS
6;140777;CORPO SINCRONIZADO REDUTOR LEVE MODERNO;140777;101;LOCAL WMS; ;2;1;1;S;10301;CARCACA DE MUDANCAS
6;140778;ENGRENAGEM CONSTANTE EIXO PILOTO 32 D K1 MODERNO;140778;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;140779;CORPO SINCRONIZADO 1ª / 2ª MARCHA;140779;101;LOCAL WMS; ;7;11;-4;S;10301;CARCACA DE MUDANCAS
6;140780;ENGRENAGEM 4ª MARCHA LIVRE 36D MODERNO K2;140780;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;140782;LUVA SINCRONIZADO GP MODERNA;140782;101;LOCAL WMS; ;5;5;0;S;10301;CARCACA DE MUDANCAS
6;140791;PLACA SINCRONIZADO REDUTOR GP MODERNA;140791;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;140792;ROLAMENTO ROLETES CILINDRICOS EXTERNO EIXO PILOTO 75X140X34,2MM;140792;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;140793;ROLAMENTO GAIOLA ENGRENAGEM EIXO PILOTO 89X97X40MM;140793;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;140796;ROLAMENTO ESFERAS EIXO PORTA PLANETARIO 90X130X14MM C/ BUCHA;140796;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;140809;ENGRENAGEM 3ª MARCHA MOMARCHA 47D;140809;101;LOCAL WMS; ;1;1;0;S;10304;ENGRENAGENS E EIXOS
6;140812;DISCO SINCRONIZADO 4ª MARCHA;140812;101;LOCAL WMS; ;1;0;1;S;10301;CARCACA DE MUDANCAS
6;140813;ANEL SINCRONIZADO 3ª / 4ª MARCHA 66D G60/ 85;140813;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;140815;ANEL SINCRONIZADO 1ª / 2ª MARCHA;140815;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;140816;LUVA ENGATE 3ª / 4ª MARCHA;140816;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;140819;LUVA SINCRONIZADO 5ª / 6ª MARCHA 60E;140819;101;LOCAL WMS; ;1;1;0;S;10301;CARCACA DE MUDANCAS
6;140896;LUVA SINCRONIZADO REDUZIDA MODERNA / 3ª MARCHA 60E;140896;101;LOCAL WMS; ;15;11;4;S;10301;CARCACA DE MUDANCAS
6;140958;ANEL SINCRONIZADOR GP FIBRA CARBONO MODERNO;140958;101;LOCAL WMS; ;2;2;0;S;10301;CARCACA DE MUDANCAS
6;141203;SENSOR INDUTIVO VELOCIMETRO 4 PINO REDONDO HASTE 25MM;141203;101;LOCAL WMS; ;3;0;3;S;10701;ALTERNADOR
6;141281;PARAFUSO VOLANTE M141,5X60MM;141281;101;LOCAL WMS; ;6;0;6;S;11301;CHAPA DO ASSOALHO
6;141396;PRISIONEIRO TURBINA MBB OM352 10X42MM;141396;101;LOCAL WMS; ;12;0;12;S;0;<SEM GRUPO>
6;141409;CONE SINCRONIZADO 1ª / 3ª MARCHA;141409;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;141906;PARAFUSO;141906;101;LOCAL WMS; ;1;1;0;S;10121;SISTEMA ESCAPAMENTO
6;142283;CORREIA 8PK1275 RNHEPDM MULTI V ELITE;142283;101;LOCAL WMS; ;1;1;0;S;10101;BLOCO DOS CILINDROS
6;142496;ARRUELA MBB;142496;101;LOCAL WMS; ;15;12;3;S;10301;CARCACA DE MUDANCAS
6;142592;SEDE VALVULA ESCAPE CUMMINS ISB STD;142592;101;LOCAL WMS; ;8;8;0;S;10101;BLOCO DOS CILINDROS
6;142593;SEDE VALVULA ADM CUMMINS ISB STD;142593;101;LOCAL WMS; ;8;8;0;S;10101;BLOCO DOS CILINDROS
6;142778;PASTILHA DESLIZANTE GARFO SELETOR MARCHA;142778;101;LOCAL WMS; ;16;12;4;S;10301;CARCACA DE MUDANCAS
6;143069;ROLAMENTO GAIOLA 77X101X29MM ENGRENAGEM 1ª MARCHA LIVRE 16S/ 221/ 1685/ 2280;143069;101;LOCAL WMS; ;1;0;1;S;10304;ENGRENAGENS E EIXOS
6;143316;CONECTOR ENGATE RAPIDO 90° TUBO 8X1,0MM;143316;101;LOCAL WMS; ;4;12;-8;S;10101;BLOCO DOS CILINDROS
6;143352;ROLAMENTO GAIOLA ENGRENAGEM 6ª MARCHA MOMARCHA;143352;101;LOCAL WMS; ;1;1;0;S;10304;ENGRENAGENS E EIXOS
6;143431;ROLAMENTO GAIOLA 2ª / 3ª MARCHA MOMARCHA;143431;101;LOCAL WMS; ;3;0;3;S;10301;CARCACA DE MUDANCAS
6;143665;ANEL SINCRONIZADOR 5ª / 6ª MARCHA;143665;101;LOCAL WMS; ;10;2;8;S;10301;CARCACA DE MUDANCAS
6;144325;CORPO SINCRONIZADO 3ª MARCHA;144325;101;LOCAL WMS; ;16;17;-1;S;10301;CARCACA DE MUDANCAS
6;144358;PRISIONEIRO TURBINA ACO 10X1.5X43;144358;101;LOCAL WMS; ;12;4;8;S;10301;CARCACA DE MUDANCAS
6;144393;ARRUELA AJUSTE 3,30MM;144393;101;LOCAL WMS; ;2;2;0;S;10301;CARCACA DE MUDANCAS
6;144413;VALVULA PNEUMATICA;144413;101;LOCAL WMS; ;2;0;2;S;10301;CARCACA DE MUDANCAS
6;145018;CONECTOR;145018;101;LOCAL WMS; ;3;3;0;S;10703;SENSORES E INTERRUPTORES
6;145091;CAIXA CACARCA DIFERENCIAL;145091;101;LOCAL WMS; ;1;0;1;S;30102;TRANSMISSAO BASE TROCA
